PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
10673,33.31070659,130.2929819,24.436,57630.66,-47225.705,2,5030,23,29
10674,33.31070338,130.2929813,24.443,57629.672,-47225.859,2,5030,23,29
10675,33.31070024,130.2929803,24.45,57628.704,-47226.109,2,5030,23,29
10676,33.31069719,130.292979,24.457,57627.766,-47226.452,2,5030,23,29
10677,33.31069425,130.2929774,24.464,57626.865,-47226.886,2,5030,23,29
10678,33.31069147,130.2929754,24.472,57626.011,-47227.405,2,5030,23,29
10679,33.31068887,130.2929731,24.479,57625.212,-47228.006,2,5030,23,29
10680,33.31068643,130.2929705,24.484,57624.463,-47228.669,2,5030,23,29
10681,33.31068372,130.2929684,24.487,57623.631,-47229.221,2,5030,23,29
10682,33.31068071,130.2929669,24.491,57622.707,-47229.597,2,5030,23,29
10683,33.31067753,130.2929662,24.495,57621.726,-47229.782,2,5030,23,29
10684,33.31067429,130.2929663,24.499,57620.727,-47229.768,2,5030,23,29
10685,33.31067112,130.2929672,24.501,57619.752,-47229.557,2,5030,23,29
10686,33.31066815,130.2929687,24.5,57618.833,-47229.164,2,5030,23,29
10687,33.3106654,130.2929708,24.495,57617.985,-47228.636,2,5030,23,29
10688,33.31066287,130.2929732,24.49,57617.201,-47228.016,2,5030,23,29
10689,33.31066048,130.2929758,24.484,57616.462,-47227.342,2,5030,23,29
10690,33.31079211,130.292948,24.239,57657.048,-47234.318,2,5030,23,29
10691,33.31079438,130.2929452,24.241,57657.752,-47235.027,2,5030,23,29
10692,33.3107964,130.2929422,24.239,57658.376,-47235.808,2,5030,23,29
10693,33.31079797,130.2929388,24.233,57658.866,-47236.678,2,5030,23,29
10694,33.31079897,130.2929351,24.23,57659.177,-47237.627,2,5030,23,29
10695,33.31079933,130.2929313,24.228,57659.294,-47238.618,2,5030,23,29
10696,33.31079904,130.2929274,24.228,57659.21,-47239.613,2,5030,23,29
10697,33.31079812,130.2929237,24.228,57658.931,-47240.571,2,5030,23,29
10698,33.3107966,130.2929203,24.228,57658.467,-47241.455,2,5030,23,29
10699,33.31079454,130.2929173,24.23,57657.837,-47242.23,2,5030,23,29
10700,33.31059589,130.2927987,24.679,57596.787,-47273.148,2,5030,23,29
10701,33.31059828,130.2927961,24.681,57597.529,-47273.818,2,5030,23,29
10702,33.31060082,130.2927936,24.68,57598.314,-47274.437,2,5030,23,29
10703,33.31060355,130.2927915,24.675,57599.156,-47274.975,2,5030,23,29
10704,33.31060648,130.2927899,24.672,57600.062,-47275.398,2,5030,23,29
10705,33.31060959,130.2927888,24.669,57601.021,-47275.678,2,5030,23,29
10706,33.3106128,130.2927883,24.667,57602.011,-47275.808,2,5030,23,29
10707,33.31061604,130.2927883,24.665,57603.01,-47275.784,2,5030,23,29
10708,33.31061924,130.292789,24.663,57603.993,-47275.608,2,5030,23,29
10709,33.31062231,130.2927902,24.661,57604.938,-47275.283,2,5030,23,29
10710,33.31062519,130.292792,24.659,57605.824,-47274.82,2,5030,23,29
10711,33.31062786,130.2927942,24.656,57606.644,-47274.25,2,5030,23,29
10712,33.31063035,130.2927967,24.653,57607.408,-47273.604,2,5030,23,29
10713,33.31063271,130.2927994,24.65,57608.13,-47272.913,2,5030,23,29
10714,33.310635,130.2928021,24.647,57608.831,-47272.2,2,5030,23,29
10715,33.31063728,130.2928049,24.644,57609.53,-47271.484,2,5030,23,29
10716,33.31063955,130.2928076,24.642,57610.228,-47270.768,2,5030,23,29
10717,33.31064183,130.2928104,24.641,57610.926,-47270.053,2,5030,23,29
10718,33.31064411,130.2928132,24.639,57611.624,-47269.337,2,5030,23,29
10719,33.31064639,130.2928159,24.634,57612.323,-47268.621,2,5030,23,29
10720,33.31064866,130.2928187,24.627,57613.021,-47267.905,2,5030,23,29
10721,33.31065094,130.2928214,24.619,57613.719,-47267.189,2,5030,23,29
10722,33.31065322,130.2928242,24.612,57614.418,-47266.473,2,5030,23,29
10723,33.3106555,130.292827,24.605,57615.116,-47265.758,2,5030,23,29
10724,33.31065778,130.2928297,24.597,57615.814,-47265.042,2,5030,23,29
10725,33.31066005,130.2928325,24.59,57616.512,-47264.326,2,5030,23,29
10726,33.31066233,130.2928352,24.583,57617.211,-47263.61,2,5030,23,29
10727,33.31066461,130.292838,24.579,57617.909,-47262.894,2,5030,23,29
10728,33.31066689,130.2928408,24.578,57618.607,-47262.178,2,5030,23,29
10729,33.31066917,130.2928435,24.576,57619.305,-47261.463,2,5030,23,29
10730,33.31067145,130.2928463,24.574,57620.004,-47260.747,2,5030,23,29
10731,33.31067372,130.292849,24.572,57620.702,-47260.031,2,5030,23,29
10732,33.310676,130.2928518,24.566,57621.4,-47259.315,2,5030,23,29
10733,33.31067828,130.2928546,24.56,57622.098,-47258.599,2,5030,23,29
10734,33.31068056,130.2928573,24.554,57622.797,-47257.883,2,5030,23,29
10735,33.31068283,130.2928601,24.548,57623.495,-47257.167,2,5030,23,29
10736,33.31068511,130.2928628,24.542,57624.193,-47256.452,2,5030,23,29
10737,33.31068742,130.2928656,24.537,57624.901,-47255.745,2,5030,23,29
10738,33.31068986,130.2928681,24.532,57625.648,-47255.081,2,5030,23,29
10739,33.31069251,130.2928704,24.529,57626.462,-47254.501,2,5030,23,29
10740,33.31069542,130.2928721,24.527,57627.356,-47254.056,2,5030,23,29
10741,33.31069853,130.2928731,24.524,57628.315,-47253.779,2,5030,23,29
10742,33.31070176,130.2928735,24.522,57629.309,-47253.68,2,5030,23,29
10743,33.31070499,130.2928732,24.519,57630.304,-47253.762,2,5030,23,29
10744,33.31070811,130.2928721,24.517,57631.268,-47254.023,2,5030,23,29
10745,33.31071104,130.2928704,24.515,57632.17,-47254.453,2,5030,23,29
10746,33.3107137,130.2928682,24.513,57632.994,-47255.018,2,5030,23,29
10747,33.31071616,130.2928657,24.51,57633.754,-47255.667,2,5030,23,29
10748,33.31064044,130.2927684,24.706,57610.552,-47280.882,2,5030,23,29
10749,33.31063824,130.2927713,24.703,57609.869,-47280.152,2,5030,23,29
10750,33.31063622,130.2927743,24.701,57609.244,-47279.373,2,5030,23,29
10751,33.31063451,130.2927776,24.697,57608.712,-47278.526,2,5030,23,29
10752,33.31063324,130.2927812,24.691,57608.316,-47277.609,2,5030,23,29
10753,33.31063247,130.2927849,24.684,57608.076,-47276.64,2,5030,23,29
10754,33.31063225,130.2927888,24.675,57608.001,-47275.644,2,5030,23,29
10755,33.31063256,130.2927926,24.666,57608.092,-47274.649,2,5030,23,29
10756,33.3106334,130.2927964,24.659,57608.347,-47273.683,2,5030,23,29
10757,33.31063475,130.2927999,24.653,57608.757,-47272.772,2,5030,23,29
10758,33.3106365,130.2928032,24.647,57609.292,-47271.928,2,5030,23,29
10759,33.31063852,130.2928062,24.644,57609.913,-47271.145,2,5030,23,29
10760,33.31068578,130.2929013,24.542,57624.35,-47246.522,2,5030,23,29
10761,33.3106879,130.2928984,24.543,57625.006,-47247.276,2,5030,23,29
10762,33.31068964,130.2928951,24.543,57625.547,-47248.115,2,5030,23,29
10763,33.31069087,130.2928915,24.542,57625.93,-47249.038,2,5030,23,29
10764,33.31069153,130.2928878,24.541,57626.139,-47250.014,2,5030,23,29
10765,33.31069161,130.2928839,24.539,57626.168,-47251.012,2,5030,23,29
10766,33.3106911,130.2928801,24.537,57626.017,-47252,2,5030,23,29
10767,33.31069002,130.2928764,24.536,57625.689,-47252.943,2,5030,23,29
10768,33.31068841,130.2928731,24.535,57625.197,-47253.812,2,5030,23,29
10769,33.31068639,130.29287,24.536,57624.578,-47254.596,2,5030,23,29
10770,33.31068416,130.2928672,24.541,57623.894,-47255.326,2,5030,23,29
10771,33.31068188,130.2928645,24.547,57623.196,-47256.042,2,5030,23,29
10772,33.3106796,130.2928617,24.552,57622.498,-47256.758,2,5030,23,29
10773,33.31067732,130.2928589,24.558,57621.799,-47257.474,2,5030,23,29
10774,33.31067505,130.2928562,24.563,57621.101,-47258.19,2,5030,23,29
10775,33.31067277,130.2928534,24.568,57620.403,-47258.905,2,5030,23,29
10776,33.31067049,130.2928507,24.573,57619.705,-47259.621,2,5030,23,29
10777,33.31066821,130.2928479,24.575,57619.006,-47260.337,2,5030,23,29
10778,33.31066594,130.2928451,24.578,57618.308,-47261.053,2,5030,23,29
10779,33.31066366,130.2928424,24.58,57617.61,-47261.769,2,5030,23,29
10780,33.31066138,130.2928396,24.583,57616.912,-47262.485,2,5030,23,29
10781,33.3106591,130.2928368,24.588,57616.213,-47263.2,2,5030,23,29
10782,33.31065682,130.2928341,24.594,57615.515,-47263.916,2,5030,23,29
10783,33.31065455,130.2928313,24.601,57614.817,-47264.632,2,5030,23,29
10784,33.31065227,130.2928286,24.607,57614.118,-47265.348,2,5030,23,29
10785,33.31064999,130.2928258,24.613,57613.42,-47266.064,2,5030,23,29
10786,33.31064771,130.292823,24.62,57612.722,-47266.78,2,5030,23,29
10787,33.31064544,130.2928203,24.626,57612.024,-47267.495,2,5030,23,29
10788,33.31064315,130.2928175,24.633,57611.325,-47268.211,2,5030,23,29
10789,33.31064088,130.2928148,24.636,57610.627,-47268.927,2,5030,23,29
10790,33.3106386,130.292812,24.638,57609.929,-47269.643,2,5030,23,29
10791,33.31063632,130.2928092,24.641,57609.231,-47270.359,2,5030,23,29
10792,33.31063404,130.2928065,24.643,57608.532,-47271.075,2,5030,23,29
10793,33.31063177,130.2928037,24.649,57607.834,-47271.79,2,5030,23,29
10794,33.3106295,130.2928009,24.654,57607.139,-47272.51,2,5030,23,29
10795,33.31062732,130.2927981,24.658,57606.471,-47273.253,2,5030,23,29
10796,33.31062532,130.292795,24.661,57605.858,-47274.043,2,5030,23,29
10797,33.31062361,130.2927917,24.664,57605.337,-47274.896,2,5030,23,29
10798,33.31062232,130.2927882,24.667,57604.945,-47275.815,2,5030,23,29
10799,33.31062151,130.2927844,24.67,57604.698,-47276.783,2,5030,23,29
10800,33.31062118,130.2927806,24.673,57604.603,-47277.777,2,5030,23,29
10801,33.31062136,130.2927767,24.676,57604.661,-47278.775,2,5030,23,29
10802,33.31062202,130.2927729,24.68,57604.871,-47279.751,2,5030,23,29
10803,33.31062317,130.2927693,24.683,57605.229,-47280.684,2,5030,23,29
10804,33.31062476,130.2927659,24.688,57605.723,-47281.552,2,5030,23,29
10805,33.3106267,130.2927628,24.693,57606.325,-47282.35,2,5030,23,29
10806,33.31062887,130.2927599,24.699,57606.997,-47283.091,2,5030,23,29
10807,33.31063115,130.2927572,24.705,57607.704,-47283.798,2,5030,23,29
10808,33.31063681,130.2928099,24.64,57609.379,-47270.195,2,5030,23,29
10809,33.3106344,130.2928073,24.644,57608.642,-47270.87,2,5030,23,29
10810,33.3106318,130.292805,24.648,57607.843,-47271.471,2,5030,23,29
10811,33.31062895,130.2928031,24.653,57606.967,-47271.951,2,5030,23,29
10812,33.31062588,130.2928019,24.657,57606.024,-47272.28,2,5030,23,29
10813,33.31062268,130.2928012,24.662,57605.039,-47272.448,2,5030,23,29
10814,33.31061944,130.2928012,24.665,57604.041,-47272.45,2,5030,23,29
10815,33.31061625,130.2928019,24.67,57603.055,-47272.286,2,5030,23,29
10816,33.31061319,130.2928032,24.675,57602.111,-47271.961,2,5030,23,29
10817,33.31061034,130.292805,24.677,57601.231,-47271.488,2,5030,23,29
10818,33.31060771,130.2928073,24.677,57600.419,-47270.905,2,5030,23,29
10819,33.31060526,130.2928098,24.676,57599.662,-47270.252,2,5030,23,29
10820,33.31065894,130.2927246,24.713,57616.307,-47292.177,2,5030,23,29
10821,33.31066135,130.292722,24.706,57617.052,-47292.844,2,5030,23,29
10822,33.31066391,130.2927196,24.7,57617.842,-47293.456,2,5030,23,29
10823,33.31066666,130.2927175,24.697,57618.694,-47293.978,2,5030,23,29
10824,33.31066963,130.292716,24.693,57619.611,-47294.374,2,5030,23,29
10825,33.31067277,130.292715,24.69,57620.578,-47294.625,2,5030,23,29
10826,33.31067599,130.2927146,24.688,57621.572,-47294.725,2,5030,23,29
10827,33.31067923,130.2927148,24.685,57622.57,-47294.672,2,5030,23,29
10828,33.31068241,130.2927155,24.683,57623.548,-47294.466,2,5030,23,29
10829,33.31068545,130.2927169,24.68,57624.482,-47294.113,2,5030,23,29
10830,33.31068828,130.2927188,24.678,57625.352,-47293.623,2,5030,23,29
10831,33.31069089,130.2927211,24.674,57626.153,-47293.024,2,5030,23,29
10832,33.31069331,130.2927237,24.667,57626.896,-47292.355,2,5030,23,29
10833,33.31069562,130.2927264,24.656,57627.604,-47291.649,2,5030,23,29
10834,33.3106979,130.2927291,24.646,57628.302,-47290.933,2,5030,23,29
10835,33.31070017,130.2927319,24.639,57628.999,-47290.216,2,5030,23,29
10836,33.31070245,130.2927347,24.634,57629.697,-47289.5,2,5030,23,29
10837,33.31070473,130.2927374,24.629,57630.395,-47288.783,2,5030,23,29
10838,33.310707,130.2927402,24.623,57631.092,-47288.067,2,5030,23,29
10839,33.31070928,130.292743,24.617,57631.79,-47287.35,2,5030,23,29
10840,33.31071156,130.2927457,24.606,57632.488,-47286.634,2,5030,23,29
10841,33.31071383,130.2927485,24.595,57633.185,-47285.918,2,5030,23,29
10842,33.31071611,130.2927513,24.584,57633.883,-47285.201,2,5030,23,29
10843,33.31071838,130.292754,24.573,57634.58,-47284.485,2,5030,23,29
10844,33.31072066,130.2927568,24.562,57635.278,-47283.768,2,5030,23,29
10845,33.31072293,130.2927595,24.551,57635.976,-47283.052,2,5030,23,29
10846,33.31072521,130.2927623,24.544,57636.673,-47282.335,2,5030,23,29
10847,33.31072749,130.2927651,24.539,57637.371,-47281.619,2,5030,23,29
10848,33.31072976,130.2927678,24.534,57638.068,-47280.902,2,5030,23,29
10849,33.31073204,130.2927706,24.529,57638.766,-47280.186,2,5030,23,29
10850,33.31073431,130.2927734,24.524,57639.464,-47279.469,2,5030,23,29
10851,33.31073659,130.2927761,24.519,57640.161,-47278.753,2,5030,23,29
10852,33.31073886,130.2927789,24.511,57640.859,-47278.036,2,5030,23,29
10853,33.31074114,130.2927816,24.501,57641.557,-47277.32,2,5030,23,29
10854,33.31074342,130.2927844,24.492,57642.254,-47276.603,2,5030,23,29
10855,33.31074569,130.2927872,24.483,57642.952,-47275.887,2,5030,23,29
10856,33.31074797,130.2927899,24.473,57643.649,-47275.17,2,5030,23,29
10857,33.31075024,130.2927927,24.464,57644.347,-47274.454,2,5030,23,29
10858,33.31075252,130.2927955,24.458,57645.045,-47273.737,2,5030,23,29
10859,33.31075498,130.292798,24.456,57645.798,-47273.082,2,5030,23,29
10860,33.3107578,130.2927999,24.453,57646.665,-47272.588,2,5030,23,29
10861,33.31076088,130.2928011,24.45,57647.614,-47272.276,2,5030,23,29
10862,33.3107641,130.2928015,24.444,57648.605,-47272.159,2,5030,23,29
10863,33.31076733,130.2928012,24.442,57649.6,-47272.242,2,5030,23,29
10864,33.31077044,130.2928001,24.445,57650.559,-47272.52,2,5030,23,29
10865,33.3107733,130.2927983,24.447,57651.443,-47272.983,2,5030,23,29
10866,33.31069817,130.2927006,24.745,57628.421,-47298.299,2,5030,23,29
10867,33.31069609,130.2927036,24.737,57627.778,-47297.534,2,5030,23,29
10868,33.31069446,130.2927069,24.725,57627.27,-47296.674,2,5030,23,29
10869,33.31069341,130.2927106,24.713,57626.943,-47295.731,2,5030,23,29
10870,33.310693,130.2927144,24.699,57626.81,-47294.741,2,5030,23,29
10871,33.31069322,130.2927183,24.685,57626.875,-47293.745,2,5030,23,29
10872,33.31069409,130.292722,24.672,57627.138,-47292.782,2,5030,23,29
10873,33.31069556,130.2927255,24.659,57627.586,-47291.89,2,5030,23,29
10874,33.31069752,130.2927285,24.648,57628.185,-47291.091,2,5030,23,29
10875,33.31069973,130.2927314,24.64,57628.864,-47290.356,2,5030,23,29
10876,33.31074722,130.2928293,24.455,57643.369,-47265.021,2,5030,23,29
10877,33.31074935,130.2928264,24.455,57644.029,-47265.772,2,5030,23,29
10878,33.31075113,130.2928231,24.455,57644.583,-47266.603,2,5030,23,29
10879,33.31075245,130.2928196,24.456,57644.993,-47267.514,2,5030,23,29
10880,33.31075325,130.2928158,24.456,57645.245,-47268.481,2,5030,23,29
10881,33.31075353,130.292812,24.457,57645.334,-47269.476,2,5030,23,29
10882,33.31075326,130.2928081,24.459,57645.257,-47270.472,2,5030,23,29
10883,33.31075246,130.2928044,24.46,57645.015,-47271.441,2,5030,23,29
10884,33.31075115,130.2928008,24.462,57644.616,-47272.356,2,5030,23,29
10885,33.31074937,130.2927976,24.465,57644.072,-47273.194,2,5030,23,29
10886,33.31074726,130.2927946,24.469,57643.425,-47273.956,2,5030,23,29
10887,33.310745,130.2927919,24.476,57642.733,-47274.678,2,5030,23,29
10888,33.31074272,130.2927891,24.486,57642.035,-47275.395,2,5030,23,29
10889,33.31074045,130.2927863,24.495,57641.338,-47276.111,2,5030,23,29
10890,33.31073817,130.2927836,24.505,57640.64,-47276.828,2,5030,23,29
10891,33.3107359,130.2927808,24.515,57639.943,-47277.544,2,5030,23,29
10892,33.31073362,130.292778,24.521,57639.245,-47278.26,2,5030,23,29
10893,33.31073135,130.2927753,24.524,57638.547,-47278.977,2,5030,23,29
10894,33.31072907,130.2927725,24.528,57637.85,-47279.693,2,5030,23,29
10895,33.31072679,130.2927698,24.531,57637.152,-47280.41,2,5030,23,29
10896,33.31072452,130.292767,24.535,57636.455,-47281.126,2,5030,23,29
10897,33.31072224,130.2927642,24.538,57635.757,-47281.843,2,5030,23,29
10898,33.31071997,130.2927615,24.547,57635.059,-47282.559,2,5030,23,29
10899,33.31071769,130.2927587,24.559,57634.362,-47283.276,2,5030,23,29
10900,33.31071542,130.2927559,24.571,57633.664,-47283.992,2,5030,23,29
10901,33.31071314,130.2927532,24.583,57632.966,-47284.709,2,5030,23,29
10902,33.31071086,130.2927504,24.595,57632.269,-47285.425,2,5030,23,29
10903,33.31070859,130.2927476,24.607,57631.571,-47286.142,2,5030,23,29
10904,33.31070631,130.2927449,24.619,57630.874,-47286.858,2,5030,23,29
10905,33.31070404,130.2927421,24.622,57630.176,-47287.575,2,5030,23,29
10906,33.31070176,130.2927394,24.626,57629.478,-47288.291,2,5030,23,29
10907,33.31069949,130.2927366,24.629,57628.781,-47289.008,2,5030,23,29
10908,33.31069721,130.2927338,24.633,57628.083,-47289.724,2,5030,23,29
10909,33.31069493,130.2927311,24.645,57627.385,-47290.441,2,5030,23,29
10910,33.31069266,130.2927283,24.659,57626.688,-47291.157,2,5030,23,29
10911,33.31069043,130.2927255,24.673,57626.005,-47291.887,2,5030,23,29
10912,33.31068835,130.2927225,24.688,57625.367,-47292.657,2,5030,23,29
10913,33.31068652,130.2927193,24.692,57624.81,-47293.487,2,5030,23,29
10914,33.3106851,130.2927158,24.697,57624.375,-47294.386,2,5030,23,29
10915,33.31068414,130.2927121,24.701,57624.084,-47295.342,2,5030,23,29
10916,33.31068366,130.2927083,24.706,57623.942,-47296.331,2,5030,23,29
10917,33.31068368,130.2927044,24.711,57623.953,-47297.33,2,5030,23,29
10918,33.3106842,130.2927006,24.716,57624.117,-47298.315,2,5030,23,29
10919,33.3106852,130.2926969,24.722,57624.43,-47299.264,2,5030,23,29
10920,33.31068666,130.2926935,24.728,57624.885,-47300.153,2,5030,23,29
10921,33.31068852,130.2926903,24.736,57625.462,-47300.969,2,5030,23,29
10922,33.31069065,130.2926874,24.744,57626.12,-47301.722,2,5030,23,29
10923,33.31069292,130.2926846,24.753,57626.823,-47302.433,2,5030,23,29
10924,33.31069809,130.292735,24.632,57628.353,-47289.434,2,5030,23,29
10925,33.31069568,130.2927324,24.636,57627.613,-47290.106,2,5030,23,29
10926,33.31069305,130.2927301,24.643,57626.806,-47290.695,2,5030,23,29
10927,33.31069016,130.2927283,24.651,57625.918,-47291.151,2,5030,23,29
10928,33.31068705,130.2927272,24.66,57624.961,-47291.439,2,5030,23,29
10929,33.31068383,130.2927268,24.669,57623.969,-47291.55,2,5030,23,29
10930,33.31068059,130.2927271,24.68,57622.973,-47291.479,2,5030,23,29
10931,33.31067746,130.2927281,24.689,57622.006,-47291.229,2,5030,23,29
10932,33.31067452,130.2927298,24.696,57621.1,-47290.81,2,5030,23,29
10933,33.31067184,130.2927319,24.698,57620.271,-47290.252,2,5030,23,29
10934,33.31066937,130.2927345,24.699,57619.507,-47289.607,2,5030,23,29
10935,33.31067847,130.2927016,24.731,57622.35,-47298.062,2,5030,23,29
10936,33.31068094,130.2926991,24.735,57623.114,-47298.707,2,5030,23,29
10937,33.31068364,130.292697,24.73,57623.95,-47299.254,2,5030,23,29
10938,33.31068658,130.2926954,24.725,57624.859,-47299.668,2,5030,23,29
10939,33.3106897,130.2926943,24.721,57625.821,-47299.937,2,5030,23,29
10940,33.31069292,130.2926938,24.717,57626.813,-47300.056,2,5030,23,29
10941,33.31069616,130.2926939,24.714,57627.811,-47300.022,2,5030,23,29
10942,33.31069935,130.2926946,24.711,57628.793,-47299.835,2,5030,23,29
10943,33.31070241,130.2926959,24.708,57629.734,-47299.5,2,5030,23,29
10944,33.31070527,130.2926977,24.705,57630.612,-47299.024,2,5030,23,29
10945,33.31070788,130.2927001,24.702,57631.412,-47298.425,2,5030,23,29
10946,33.31071027,130.2927027,24.699,57632.147,-47297.747,2,5030,23,29
10947,33.31071256,130.2927054,24.696,57632.848,-47297.035,2,5030,23,29
10948,33.31071483,130.2927082,24.692,57633.545,-47296.317,2,5030,23,29
10949,33.31071711,130.2927109,24.689,57634.242,-47295.6,2,5030,23,29
10950,33.31071938,130.2927137,24.685,57634.939,-47294.883,2,5030,23,29
10951,33.31072165,130.2927165,24.682,57635.636,-47294.166,2,5030,23,29
10952,33.31072393,130.2927192,24.678,57636.333,-47293.449,2,5030,23,29
10953,33.3107262,130.292722,24.675,57637.03,-47292.732,2,5030,23,29
10954,33.31072848,130.2927248,24.671,57637.727,-47292.015,2,5030,23,29
